course_id,sec_id,year,semester,instructor_id,building,room_number,time_slot_id
ATEP 4832,1,1979,SUMMER I,8671,Slay,258,15:00
HIST 4722,1,2016,Fall,14464,Flanagan,104,8:30
FREN 3668,1,1984,Summer,12634,,176,8:30
NURS 2198,3,1971,spring,6503,Speight,125,19:30
HMGT 1147,1,2021,SUMMER II,10829,Speight,378,19:00
ISE 1746,3,2001,Spring,15463,Brewster,275,18:00
UNIV 4643,1,1966,SPRING,14388,Science and Technology,350,18:30
SUTO 4676,2,2013,Summer II,2373,Brody,117,18:00
RUSI 4659,1,2010,spring,3702,Speight,234,15:30
GEOL 1440,3,1995,spring,12332,Bate,352,9:00
LING 1957,3,2001,SPRING,3295,Brody,202,10:30
SPAN 3245,2,1970,summer i,4416,Brody,110,19:00
HDFS 1242,2,1997,SUMMER,4881,Rivers,141,11:30
SOCW 2843,3,1996,Summer,8817,Brody,137,10:30
FILM 2738,1,1971,fall,2623,Science and Technology,130,18:30
SPAN 2263,1,1986,summer i,13083,Brody,155,18:30
RONC 1019,3,1980,Summer II,6054,Speight,298,8:00
DNCE 1742,2,1974,spring,10216,Speight,274,16:30
CSCI 1165,3,2007,summer,4233,Rivers,195,18:30
ATEP 3028,1,1987,Summer I,10343,Brewster,359,15:30
HDFS 3915,1,1961,Summer II,5145,Brody,226,17:30
RONC 1019,2,2003,spring,3759,Brody,372,13:30
OMGT 4717,3,1983,Summer I,1731,Brody,183,13:30
AAAS 3109,3,2012,Summer I,9828,Brody,300,9:30
FILM 2298,1,1987,Summer,3915,Austin,277,8:30
RONC 3528,3,1999,summer i,13089,Brewster,128,18:30
ITEC 2647,3,1991,FALL,13566,Science and Technology,269,8:30
HNRS 4114,3,1968,Fall,15703,Brody,187,12:30
ASIA 2038,1,2012,SUMMER I,7509,Rivers,185,
RUSS 4098,1,2016,fall,4160,Bate,321,11:00
TCHR 2866,3,2001,SUMMER,10536,Speight,306,10:00
MKTG 1062,1,2004,SUMMER,7615,Health Sciences,154,12:30
ELEM 1890,3,1963,spring,7487,Brody,131,18:30
MIDG 3728,3,1962,summer ii,2319,Brody,321,8:30
SOCW 4508,1,2001,SUMMER I,10281,Slay,177,10:30
SPAN 3245,2,1971,Summer,1962,Bate,386,8:30
ASIA 4054,2,1981,fall,14310,Rivers,195,19:30
PHAR 4823,3,1967,Spring,5316,Science and Techonology,374,13:00
SPED 2342,2,1963,Fall,2917,Rivers,200,18:30
HDFS 3401,3,1999,SUMMER,5409,Health Sciences,129,11:30
MLSC 1005,1,2007,SUMMER II,1060,Speight,324,15:00
RUSS 2898,2,2012,FALL,11272,Brewster,182,15:30
MULT 3248,2,1964,Spring,7944,Brody,135,17:30
LIBS 2070,2,2018,SUMMER,13636,Brody,111,13:30
MENG 1466,1,1994,FALL,9268,Brewster,380,11:30
MULT 3898,2,1968,Summer II,3532,Slay,132,18:00
IPAM 4726,2,1964,SUMMER I,6612,Flanagan,331,11:00
PADP 4030,2,2006,summer i,7205,Brody,215,8:30
ONCO 4665,3,1976,SUMMER,8116,Bate,130,16:30
COAD 2539,3,2008,SUMMER,12326,Bate,239,19:00
BMSC 4338,3,2019,fall,14083,Brody,117,16:00
MKTG 4010,2,2001,SUMMER,9219,Austin,346,17:30
EDTC 1960,3,2021,SUMMER,7832,Brewster,172,11:00
WOST 1698,3,1976,Spring,14555,Science and Technology,130,10:00
READ 1884,3,1973,spring,10947,Bate,169,16:00
FACS 2959,2,2012,summer i,2760,Brody,250,16:00
MIS 3079,3,2016,Summer I,13676,Brody,332,17:00
GENS 1250,3,2020,SUMMER I,1200,Health Sciences,186,13:00
FILM 1370,1,2018,FALL,12348,Slay,377,15:00
ENGR 1976,1,1972,SUMMER II,1797,Brewster,216,10:00
MULT 4233,2,1961,SUMMER,6741,Bate,159,11:00
ICTN 4765,3,1965,FALL,1333,Speight,223,11:00
IDIS 4300,1,2020,summer ii,7032,Brody,223,19:00
SENG 2498,1,2021,Summer,3650,Brody,374,16:30
HIED 3914,3,1961,Spring,3555,Rivers,231,13:30
SOCW 1629,1,1960,Summer II,12114,Health Sciences,191,11:00
SENG 2336,3,1964,spring,3938,Brody,254,18:00
BMSC 4338,3,1963,Summer I,4510,Brody,274,12:30
HMGT 3398,3,2017,SPRING,11567,Brody,368,11:30
ICS 3335,1,2002,Summer,13446,Science and Technology,136,10:00
BITE 3995,1,1972,Fall,7999,Rivers,166,13:00
RONC 2686,3,1992,SPRING,1641,Slay,224,12:00
ACCT 4852,2,1999,SUMMER I,12940,Science and Technology,292,11:00
MIS 3234,2,2000,spring,14398,Howell,186,15:30
LDSP 1507,3,1982,SUMMER,15211,Slay,306,9:00
OMGT 4595,2,2015,fall,7284,Science and Technology,396,15:00
PHLY 1501,1,2018,Summer,12295,Slay,362,18:00
ICTN 1690,3,1998,Fall,2308,Brewster,109,9:30
MRST 2082,1,1997,SUMMER I,13767,Brody,235,14:30
NUTR 2630,2,1972,SPRING,4101,Brody,102,10:00
HIST 4129,1,1982,Spring,9162,Brody,207,9:00
SOCI 1120,3,2009,SPRING,8958,Bate,169,10:30
ART 4669,1,1983,spring,12361,Brody,241,18:30
SPED 3379,2,1964,summer i,9358,Ragsdale Hall,355,18:00
SUTO 4497,3,1959,spring,15237,Bate,198,18:30
PADP 2295,1,1969,summer i,8671,Brody,155,9:00
BISC 1053,1,2008,SUMMER,7515,Brody,336,19:00
BIOS 1524,2,2013,FALL,15967,Graham,122,14:30
ACCT 1698,1,1978,Summer,12225,Brewster,370,15:30
IDIS 1075,2,1970,SPRING,1050,Flanagan,199,19:30
JAPN 2136,1,1972,FALL,2826,Brody,187,11:00
HUMS 4198,2,1961,spring,2584,Health Sciences,177,13:30
CLAS 1169,3,1982,spring,1141,Brody,232,
FREN 1191,1,1980,Summer I,5254,Slay,338,12:00
IDIS 3785,2,1975,Fall,9956,Speight,361,11:30
OCCT 2492,1,1983,summer,6091,Brewster,129,18:30
IDIS 3445,3,2011,SUMMER II,12093,Brewster,227,12:30
SCIE 3449,1,1992,summer,4589,Slay,273,16:30
BITE 3440,3,1971,Summer II,10041,Brody,259,10:30
COMM 4081,3,1984,Spring,13440,Brody,306,10:00
OMGT 4263,2,2010,fall,2636,Brody,280,16:30
BIOC 1796,2,1996,summer,4066,Slay,173,13:00
PATH 4263,3,1971,SUMMER,13846,Science and Technology,124,19:30
SCIE 1425,3,1975,SPRING,15132,Speight,382,18:30
HLTH 4476,1,2012,summer ii,11156,Science and Technology,142,12:00
FREN 1219,1,1990,Fall,2352,Speight,208,13:30
EHST 2871,2,2004,SUMMER I,6124,Slay,367,15:30
BUSI 1879,1,1992,SUMMER I,14685,Howell,186,12:30
TCHR 3661,3,1983,SPRING,6430,Rivers,298,
HIMA 2340,2,1999,summer,1986,Speight,124,18:30
SOCW 1275,3,2014,summer ii,10040,Brody,389,19:00
READ 1501,2,2017,Fall,9623,Health Sciences,172,9:30
ISE 4727,2,2014,Summer II,3814,Science and Technology,383,16:00
PADM 4756,2,1993,SUMMER,9725,Rivers,182,16:00
MLSC 1842,1,1974,summer ii,4454,Brody,278,19:00
RELI 4255,3,2005,summer i,3134,Brody,232,9:00
CSCI 2806,2,2012,SPRING,8465,Science and Techonology,164,11:00
MULT 3115,3,2018,Spring,1003,Rivers,117,18:30
CMED 4087,1,2008,Spring,7435,Brody,260,12:30
ADRE 1447,2,1991,spring,1208,Rivers,110,
ART 4460,2,1974,SUMMER,11055,Rivers,384,19:00
SOCW 2914,1,1968,spring,7261,Flanagan,298,14:00
PTHE 4483,1,2009,summer,14013,Brewster,268,18:00
ANAT 1701,2,1982,Summer II,6539,Speight,276,18:30
HMGT 1570,3,1988,SUMMER I,12948,Austin,197,8:30
ATMO 1437,2,1988,SUMMER II,5786,Ragsdale Hall,314,13:00
LDHE 1873,3,2009,Summer,13628,Brewster,202,14:30
MIDG 1428,3,1975,spring,13579,Speight,297,19:30
EDTC 4209,1,1981,Summer II,11631,Health Sciences,197,13:00
UNIV 4459,2,2012,Summer II,8617,Speight,160,13:00
DNCE 2920,2,1994,summer ii,15399,Health Sciences,190,11:30
SECS 3832,2,1975,spring,8386,Slay,118,18:00
RONC 4628,3,1994,Summer II,11427,Brody,294,12:30
ADED 3134,3,1980,SUMMER,10276,Health Sciences,236,15:30
HSMA 1520,2,2011,fall,6485,Rivers,101,18:00
HUMS 4198,2,1992,SUMMER,15272,Bate,366,13:30
TESL 3887,1,2011,Summer I,4019,Brody,397,19:30
ICTN 1246,3,2006,SPRING,2492,Brody,150,14:00
HIMA 4168,3,1978,summer,10564,Science and Techonology,344,9:30
BITE 1041,2,2013,summer,2786,Brody,140,12:30
PHIL 3930,2,1976,FALL,15200,Health Sciences,275,15:00
ANTH 1941,2,1969,Summer,12107,Brody,203,18:00
MPH 1827,1,2000,Spring,12262,Rivers,347,9:00
IPAM 3967,3,2012,Spring,7834,Science and Technology,104,14:30
PADP 1166,2,1961,SPRING,1482,Rivers,375,8:30
RUSS 2715,3,1967,FALL,1821,Brody,257,15:30
IPAM 4118,1,1982,SUMMER I,1725,Bate,380,9:30
NEUR 1568,2,2021,SUMMER I,5038,Science and Technology,170,11:00
PATH 1946,2,1960,fall,6500,Speight,394,17:00
ENVE 2145,2,1992,summer i,14759,Brody,122,16:30
ART 4842,2,2014,fall,9174,Rivers,354,18:00
SOCI 3063,2,1971,Summer,15362,Bate,179,15:00
ANTH 2234,2,2014,SUMMER II,14608,Rivers,224,13:00
MATE 2245,2,1965,SPRING,13653,Brewster,382,17:00
PUBH 3931,1,1990,summer i,13466,Health Sciences,386,11:30
ANTH 4003,1,2011,SUMMER,1124,Flanagan,281,14:30
PADP 4877,3,1978,Summer,7864,Brewster,368,11:00
NEUR 1674,1,1996,SUMMER,15045,Science and Technology,141,13:00
RONC 4211,3,1960,SUMMER II,7885,Brody,318,9:00
ETHN 2083,3,2000,SUMMER I,10495,Brewster,223,10:00
RONC 2250,1,1997,Fall,6784,Brewster,345,11:30
MIDG 1428,2,1994,summer ii,13631,Brody,351,12:30
WOST 3796,3,2020,Summer I,1309,Speight,197,16:30
DNCE 3056,1,1996,summer,8395,Flanagan,324,11:30
RUSS 1357,3,1972,summer ii,12577,Science and Techonology,329,16:30
BIOC 3759,3,1969,SUMMER,5841,Brody,142,9:30
FINA 3817,2,1983,summer ii,13380,Howell,119,13:00
MPH 1476,1,2005,SUMMER I,4892,Brody,393,11:30
CMGT 3298,3,2000,Fall,13794,Brody,364,13:00
SCIE 1412,1,2008,SUMMER,12060,Slay,105,14:00
MIDG 2050,3,2004,SUMMER II,6593,Science and Technology,286,14:00
MUSC 2470,2,1987,fall,15685,Health Sciences,264,15:30
EDTC 2463,3,1975,spring,10412,Flanagan,226,16:30
KINE 2285,1,2019,SUMMER,1143,Bate,227,11:00
RELI 3143,3,1970,Spring,2860,Flanagan,195,15:30
ICS 3851,1,1972,spring,4594,Graham,123,16:00
INTL 4688,1,2003,summer ii,2349,Brody,290,9:00
FREN 1434,2,1992,Summer II,12891,Brody,393,9:30
MULT 3254,2,1959,SUMMER,3796,Bate,127,19:30
NEUR 4420,3,2018,fall,10566,Rivers,242,8:00
ELEM 1890,2,1966,fall,8158,Brody,288,16:30
LEED 3726,2,1969,summer ii,9332,Bate,240,15:00
ASLS 4041,1,2018,Summer II,9090,Rivers,126,8:30
TESL 2192,1,1992,summer i,9294,Brody,356,13:00
LDSP 1421,2,1972,SUMMER,15479,Brody,362,17:00
PHYS 3233,1,1974,SUMMER,2737,Rivers,306,19:00
SCIE 2403,1,1965,Summer II,4180,Flanagan,141,10:30
INTL 4647,3,2013,spring,9610,Brewster,324,8:00
HIED 3008,1,2021,spring,12536,Rivers,143,19:30
WOST 3796,2,1978,summer,5624,Ragsdale Hall,163,10:00
BMSC 2681,2,1998,SUMMER I,9080,Brody,214,16:30
FORL 4228,1,2014,Spring,8448,Rivers,203,19:00
FINA 4211,2,1984,FALL,3871,,223,17:00
TCHR 4038,3,1974,SUMMER,1083,Brewster,217,13:30
GEOL 2700,1,2011,summer,3331,Brody,324,11:00
FINA 2091,2,1959,Summer,10976,Brody,397,15:00
ARTH 4238,2,1975,SUMMER I,3818,Rivers,324,9:30
IRHE 1289,1,1964,fall,1463,Bate,382,15:30
PHIL 1004,3,1990,fall,7664,Brody,144,9:00
BITE 3440,3,1967,SUMMER,14151,Howell,240,18:00
RELI 4454,3,1966,Summer,7850,Brody,385,12:00
RUSS 4283,1,1966,SUMMER,1831,Rivers,132,10:00
ADED 2440,2,1975,fall,10141,Brody,230,10:30
GERM 3503,1,1977,Summer I,5872,Rivers,132,8:00
INTL 2264,3,1964,Summer I,1635,Science and Techonology,309,16:30
MRST 3822,3,2019,SPRING,6954,Bate,200,15:30
GRK 4642,3,2010,SUMMER,12212,Brody,270,13:00
NCST 1810,3,1985,Summer II,8450,Howell,336,13:00
CSCI 3477,3,1983,FALL,2426,Speight,239,18:30
NUTR 3137,3,1970,FALL,13133,Flanagan,370,9:30
GERM 4477,2,1974,SUMMER II,9009,Speight,398,15:00
ETHN 2373,2,2002,Summer I,4773,Health Sciences,259,12:00
SPED 3603,3,1991,FALL,9614,Brody,277,19:30
MATE 1491,1,2020,Fall,4280,Brody,183,11:30
IRHE 2400,3,1991,summer i,3304,Speight,373,16:30
CSDI 1198,1,1959,Summer I,10493,Austin,340,10:30
FINA 2362,1,1960,Summer,12692,Rivers,346,16:00
LDHE 4184,2,1977,Summer II,8688,Speight,148,17:00
ASLS 2482,3,1973,summer ii,10856,Flanagan,278,9:00
SUTO 4732,2,1982,summer i,14191,Brody,355,11:00
ITAL 3095,3,1970,Spring,10030,Science and Technology,375,
GRBK 2243,3,1968,Summer I,13071,Brewster,220,18:30
INTL 4370,2,2020,fall,15408,Speight,125,13:30
BUSI 1349,1,2019,summer ii,10923,Flanagan,201,8:00
HNRS 3126,3,1984,SUMMER I,7106,Brewster,201,11:00
PHAR 3949,2,1980,SUMMER,14523,Brewster,206,8:00
COHE 1228,1,1994,Fall,7340,Rivers,214,18:30
AAAS 3026,3,1981,SUMMER,13507,Science and Techonology,277,11:00
LATN 1835,1,1977,SUMMER,14017,Bate,315,9:30
LATN 2451,3,1970,fall,4527,Brewster,236,16:00
MRST 2729,1,2019,SUMMER,5047,Brody,138,17:30
IRHE 3185,2,2015,SPRING,7487,Brewster,130,9:00
LEED 3129,2,2005,Spring,15001,Health Sciences,391,14:00
DNCE 4279,3,1960,SUMMER,9125,Health Sciences,258,8:30
RCSC 1158,2,1993,FALL,13662,Brody,257,17:30
COHE 1424,1,1996,fall,7932,Howell,220,11:30
ANTH 1096,3,2011,summer i,3841,Rivers,265,11:30
GEOG 4857,1,2010,summer,2307,Bate,165,10:30
CMED 4679,1,2001,SPRING,4133,Flanagan,139,17:00
CMED 4661,2,1981,Fall,2280,Health Sciences,151,19:30
ENGL 1305,2,1964,Summer,3713,Brody,355,
PHLY 2359,1,1980,summer i,12428,Bate,183,11:00
PADM 2792,3,1975,SUMMER,2822,Rivers,106,13:30
HPRO 1152,1,1998,summer ii,6389,Brody,123,9:30
LATN 4679,3,2009,Fall,2805,Science and Technology,179,16:00
PHAR 2270,3,1965,Summer,4776,Speight,355,13:30
BMSC 1176,1,2012,SUMMER I,15439,Brody,392,16:00
PHYS 4641,3,1968,SUMMER I,8653,Slay,158,
BIOL 2390,1,1982,Fall,10414,Slay,143,19:30
ADRE 1447,3,2008,summer i,1131,Austin,137,11:30
ADRE 2107,1,1964,SUMMER,7041,Rivers,305,
CSDI 1769,3,1986,summer i,9881,Brewster,154,9:00
MATE 1046,2,2014,Summer,4145,Brody,267,18:00
CHEM 4103,3,2010,SPRING,7392,Health Sciences,334,18:00
MIDG 2192,2,1992,Spring,4456,Brody,362,14:30
BUSI 1819,3,2018,SPRING,5839,Brewster,304,11:30
ONCO 1031,2,2005,fall,6527,Rawl,171,16:30
LATN 1413,1,1981,summer ii,14784,Slay,385,15:00
GRBK 3479,2,2019,spring,7080,Health Sciences,271,8:30
BISC 2835,3,1979,fall,8806,Brody,289,9:00
ARTH 2505,1,1983,summer i,14113,Slay,339,11:00
MUSC 2006,1,2002,Summer I,9689,Speight,114,16:00
ADED 1086,3,1982,summer i,3230,Brody,100,10:00
GRAD 2839,1,1981,SUMMER,8839,Health Sciences,161,18:00
ART 1581,3,2002,summer i,10818,Graham,328,9:30
ATMO 4097,2,1972,summer ii,12650,Brewster,220,
HIST 3550,2,1980,SUMMER,15163,Slay,349,15:30
SPAN 4770,3,1987,SUMMER,8292,Bate,388,12:00
MRCH 1173,1,1987,Fall,13027,Brody,105,
MAST 2896,1,2009,summer ii,10196,Slay,239,14:00
ASLS 4384,3,2018,Summer,8248,Slay,243,17:00
RONC 3528,3,1984,spring,11848,Brody,209,15:00
ASIA 3137,3,1970,SUMMER,8399,Rivers,172,13:00
LDHE 4184,2,1977,summer,9984,Science and Technology,173,
COHE 4822,1,1961,SUMMER,5417,Rivers,114,16:00
FREN 4132,2,2001,fall,11905,Howell,250,11:30
SOCI 2211,2,2000,Spring,8949,Ragsdale Hall,180,19:00
FREN 3199,1,2015,Spring,11298,Brewster,258,15:30
SECS 2675,2,1996,SUMMER II,8923,Speight,117,15:00
HDFS 2531,2,1967,Summer I,6098,Bate,180,19:00
BMSC 1270,1,1975,summer ii,15324,Brody,288,9:00
GRK 1365,2,2000,FALL,8226,Rivers,158,15:00
GEOL 4144,1,2020,Spring,7051,Brewster,397,11:00
PSYC 3310,3,1996,spring,1422,Brody,102,15:30
FREN 1191,3,1979,FALL,5634,Science and Technology,185,9:30
NEUR 1674,2,2002,Summer,14943,Brewster,341,16:00
IENG 4496,2,2008,SUMMER,10157,Flanagan,224,
FACS 4493,3,1984,Summer II,3801,Brody,255,11:00
JAPN 2238,2,2015,Summer,10544,Brewster,395,12:00
PATH 3270,3,2008,summer,6575,Brody,152,18:00
HMGT 4603,1,1996,summer i,10064,Rivers,324,19:00
SENG 2449,3,2004,Fall,2246,Science and Techonology,232,16:00
GEOL 3421,2,2015,spring,4399,Slay,396,10:30
ENVE 3661,3,1988,Summer,11439,Health Sciences,314,16:00
GRAD 4895,2,2001,summer,12673,Brewster,217,8:30
CMED 3602,1,1997,Summer,2170,Brewster,398,12:30
CHIN 4867,2,1970,Summer I,5960,Ragsdale Hall,277,13:30
IRHE 1559,1,2013,SUMMER,4175,Howell,114,15:00
FILM 4770,2,2007,SPRING,5992,Health Sciences,395,16:00
MIS 3036,1,1965,Fall,12047,Howell,256,17:30
CLSC 3069,2,2017,summer i,15536,Brody,181,11:00
GEOG 3963,3,1990,SUMMER II,6599,Speight,134,8:00
SUTO 1268,2,1988,fall,13963,Speight,208,18:00
MENG 2911,1,2014,SUMMER II,6238,Bate,343,16:30
SOCI 2211,3,1981,SUMMER,7468,Brody,344,14:00
GLST 1032,1,1966,Summer I,6185,Rivers,165,13:00
BMSC 3365,2,1960,SUMMER I,10274,Rivers,152,10:30
IPAM 1024,2,2011,summer ii,5155,Brody,292,9:00
ASIA 2038,3,1971,fall,12880,Slay,180,8:30
ANAT 3776,2,1986,fall,4373,Rivers,296,8:30
HSMA 2820,1,1970,fall,1131,Health Sciences,399,16:30
MKTG 1233,1,2021,spring,6397,Health Sciences,333,8:00
CSDI 3423,1,2017,spring,9578,Brody,271,15:30
PUBH 4434,2,1984,Spring,5215,Rivers,153,12:30
FORL 4535,1,2011,SUMMER II,11138,Brody,365,8:00
MULT 2705,3,1976,SUMMER I,2759,Rivers,201,12:30
MATE 1491,2,1974,summer ii,9808,Brewster,263,11:00
ASLS 2379,3,2021,summer i,4776,Science and Technology,101,12:00
PHAR 2238,3,2012,SPRING,3066,Brody,182,17:30
WOST 1201,1,2019,SUMMER II,15220,Science and Technology,335,18:30
INTL 1180,2,2010,SUMMER II,9639,Howell,221,15:00
READ 4454,3,1999,summer i,15773,Science and Techonology,288,8:30
SENG 1682,3,1983,fall,7738,Bate,260,12:00
LEED 2794,2,2010,Spring,10146,Brody,357,19:30
ENTR 2466,3,2017,Fall,14896,Rivers,269,13:00
FACS 1561,3,2005,summer i,7719,Speight,183,10:30
ETHN 1427,3,2003,Summer,6717,Slay,291,8:00
GERM 4441,3,1981,FALL,1281,Health Sciences,169,12:30
RONC 3991,3,1969,Spring,12700,Graham,363,19:30
AAAS 3722,3,1970,SPRING,14988,Rawl,333,12:30
JUST 3138,2,1999,summer i,12910,Brody,397,10:00
RCSC 3502,1,1992,SUMMER II,8704,Slay,207,8:30
ENTR 4418,3,1984,Summer,3805,Speight,317,11:00
MUSC 1041,2,1973,SUMMER,13771,Brody,192,12:30
COAS 2356,2,2016,Spring,10799,Rivers,376,8:30
HIST 1767,3,2005,SUMMER,7183,Brody,260,8:30
RONC 2064,3,2007,summer ii,14475,Brody,221,10:00
GERO 3221,1,1994,spring,12632,Bate,400,9:30
ARTH 1032,1,2019,Summer I,1351,Speight,323,18:30
READ 1884,1,1959,SUMMER I,8914,Science and Technology,187,8:30
GRAD 1580,1,1965,SPRING,15677,Brody,301,19:30
ARTH 2763,3,2006,summer,12088,Bate,195,9:00
ISE 2069,3,2018,SUMMER,8719,Science and Technology,141,
GERM 1409,1,1975,SUMMER I,6995,Rivers,172,9:30
JUST 3626,1,1988,summer i,5823,Brody,147,19:30
GERO 1538,3,1997,Summer II,15324,Brody,116,19:00
ISE 1099,2,1990,SUMMER,5820,Health Sciences,244,8:00
COAS 3599,2,1972,SUMMER,2080,Science and Technology,245,14:00
MKTG 2767,1,1972,SUMMER,15923,Science and Technology,160,15:30
MLSC 3293,3,1986,fall,2181,Flanagan,199,13:00
PHIL 2256,1,2014,SPRING,13113,Bate,184,17:30
GEOG 2165,1,2007,SUMMER II,9865,Rawl,114,15:30
BIOE 2604,1,1985,summer i,13704,Brody,365,10:00
ANAT 2290,2,1993,Summer,11507,Flanagan,399,11:00
SENG 1774,2,1971,Summer II,8982,Speight,353,12:00
COAS 2952,2,1973,FALL,14917,Health Sciences,324,15:30
MPH 3642,2,1999,Fall,10381,Brody,188,19:30
COMM 4203,3,1972,Summer I,10686,Brody,100,12:30
ATEP 4572,2,2013,SUMMER,1680,Brody,258,17:30
INTL 3910,3,1966,SUMMER I,14980,Rivers,378,16:30
DRED 4511,2,2007,SPRING,12008,Brewster,121,18:00
SPAN 3076,2,1997,SUMMER II,14409,Bate,123,12:00
BISC 1090,3,1972,Summer,5922,Howell,304,16:30
HUMS 3241,3,2010,summer i,4818,Health Sciences,388,10:00
PLAN 2358,2,2002,fall,5529,Brody,224,14:00
COMM 4081,3,2009,summer i,15936,Health Sciences,103,15:30
CHIN 3631,3,1986,SUMMER II,7895,Brody,172,8:00
BIOE 1998,2,1989,FALL,9616,Speight,175,17:00
WOST 3208,2,2006,SUMMER I,9539,Health Sciences,191,10:30
BIOE 4440,1,1987,SUMMER,10083,Brody,290,14:00
MCBI 4488,3,2020,Summer,5018,Rivers,111,16:30
RCTX 1929,3,1960,Summer I,15258,Slay,325,12:00
TESL 4717,3,1991,Summer II,2968,Rivers,100,11:30
COMM 4536,2,2015,spring,12179,Speight,174,13:30
ARTH 3945,1,1992,SUMMER II,10074,Slay,122,12:30
KINE 3875,2,1982,spring,6752,Science and Techonology,246,8:00
FINA 2362,2,1999,summer ii,4285,Howell,254,9:30
TESL 2143,2,1975,summer ii,8893,Health Sciences,177,11:30
MUSC 2277,3,1993,spring,2226,Brewster,201,9:30
CLSC 3913,3,1965,Fall,2735,Health Sciences,174,17:00
COAD 4890,2,1973,fall,3979,Brody,352,19:00
INTL 3570,1,1972,SPRING,14579,Bate,192,11:00
ICS 1704,3,2007,SPRING,7641,Speight,155,18:00
SENG 4855,1,1965,SUMMER I,6421,Bate,372,19:00
SECS 4584,2,1976,summer,7587,Brody,391,11:00
BIME 2962,2,2003,SUMMER I,5360,Brody,131,10:30
PUBH 1512,1,1968,Fall,10080,Bate,328,16:30
SOCI 1918,2,2007,SPRING,13121,Science and Techonology,344,13:00
BISC 1863,3,2003,Summer II,14291,Bate,332,17:30
LING 2331,1,2015,Summer I,13214,Brody,147,17:30
EDUC 2205,1,1995,Spring,15370,Brewster,143,9:30
OCCT 2400,2,1976,FALL,14778,Brewster,308,9:30
INTL 2547,1,1966,SUMMER I,2032,Brody,239,16:00
NCST 4648,2,1988,Summer II,6319,Bate,267,15:00
DNCE 1739,2,1982,SUMMER,12213,Bate,106,17:00
SPAN 2437,2,1963,Spring,11305,Health Sciences,363,12:30
MKTG 1607,3,1959,Spring,1962,Brody,162,19:30
CLSC 2055,1,2009,SUMMER,2445,Brody,285,13:00
RELI 1554,1,1960,summer ii,1065,Brody,166,10:30
RONC 2450,3,1984,SUMMER,4415,Science and Technology,212,8:00
NCST 1011,1,1992,Summer I,13925,Brody,343,13:30
ENGR 2393,3,1982,Fall,1243,Speight,146,19:30
BIOE 4604,1,1992,fall,7653,Brewster,244,
ENED 2929,2,1968,Summer II,3485,Slay,341,19:00
FINA 3857,1,2007,Summer II,9765,Health Sciences,334,19:30
MUSC 2983,3,1984,Fall,2629,Brody,253,18:00
HLTH 1717,1,2015,Fall,10350,Brewster,198,17:30
IPAM 4102,1,1994,Summer I,6641,Rivers,390,17:30
DNCE 4150,2,2010,SUMMER II,14695,Brody,160,17:00
MUSC 1112,2,1990,SUMMER I,3170,Rivers,290,11:30
RUSS 1097,1,1975,Summer II,4697,Graham,115,19:30
TESL 2143,2,2017,spring,12696,Brody,103,19:00
TCHR 3940,2,1976,Spring,9790,Brody,380,18:00
MIS 3036,3,1979,spring,6789,Brody,350,
BMSC 3773,1,1960,Summer I,3800,Brody,268,
MRST 4626,2,1986,spring,4397,Rivers,267,9:00
CLAS 2234,1,2012,Summer,5511,Brody,145,9:30
READ 3116,1,1960,Spring,12293,Bate,136,8:00
FINA 3857,2,1988,Summer II,3591,Howell,198,11:00
ACCT 1698,3,1997,SUMMER II,8923,Brody,276,19:30
ITAL 1581,1,1991,Spring,11168,Bate,141,8:30
HSMA 3097,2,1990,fall,15286,Slay,182,19:30
MRCH 2587,3,1970,summer i,8074,Brody,317,12:00
PTHE 2087,1,2010,FALL,5180,Speight,374,10:30
DESN 2494,3,1981,spring,12248,Slay,353,18:00
MIDG 3185,2,2011,summer,5703,Science and Technology,232,14:00
ATMO 4807,3,1979,spring,1940,Brody,345,17:00
CHEM 2692,2,2016,SPRING,12107,Brody,265,8:00
HSMA 4221,1,1960,SUMMER,13344,Flanagan,106,8:00
GRK 2601,3,1961,Summer I,10243,Bate,184,8:30
SECS 4796,1,1997,FALL,7249,Speight,371,14:30
RUSI 1873,2,2021,SUMMER,5701,Brody,282,16:00
SPED 1671,2,2014,summer i,7428,Bate,330,17:00
ENED 2040,2,1971,Summer II,4986,Slay,196,8:00
CLAS 3482,2,1999,Summer I,1170,Bate,182,
FREN 2133,2,2014,SUMMER,3815,Health Sciences,146,10:00
BUSI 1362,2,1963,summer i,4548,Brody,337,9:30
SUTO 4197,1,2004,fall,4687,Brody,261,9:00
ADED 3855,2,2003,summer ii,10273,Rivers,297,16:30
HMGT 4102,2,1981,Spring,11105,Rivers,208,9:00
BUSI 3733,3,2009,Spring,10744,Rivers,374,
MATE 3107,2,2018,SUMMER I,6242,Brewster,164,18:30
PHIL 2256,1,1980,Summer I,3541,Brody,326,13:30
LING 4410,1,1991,spring,11886,Rivers,165,15:00
IPAM 1860,1,1975,SUMMER I,2728,Bate,305,17:00
CHEM 4781,1,1979,summer ii,11956,Speight,241,10:00
MRCH 1061,2,2004,summer i,9334,Rivers,395,13:30
ONCO 1161,2,2002,Spring,12627,Science and Techonology,147,18:30
LDHE 3593,2,2017,fall,5815,Speight,293,10:30
FILM 4770,2,2012,FALL,15744,Health Sciences,261,12:00
ATMO 2409,1,1962,summer,8627,Rawl,218,12:00
